	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PPP1R3C	225.768937721024	-0.00311809329983001	0.759102612301662	-0.00410760449153994	0.996722615010551	1
PYROXD2	34.647078563226	-0.824558136403288	0.431091319863073	-1.91272266086265	0.0557835665767188	0.995915235972736
CNNM1	257.453718042193	-0.543910574135877	0.387666934215433	-1.40303576635096	0.160606173739492	1
MXI1	1532.67238361724	-0.00307839438469288	0.250405506292201	-0.0122936369502221	0.99019134395136	1
SMNDC1	1825.99643373289	0.0165606064741429	0.135285828610432	0.122411982424491	0.902572749276457	1
C10orf88	385.989233503092	-0.0957522197179401	0.186775042998225	-0.512660675542449	0.608188702042077	1
HELLS	2895.32879174204	0.243285341903242	0.171906893113191	1.41521574555508	0.157005249316466	1
PRLHR	1.5106125138182	0.994578709911049	1.53470797394549	0.648057302624253	0.51694788856522	1
TCTN3	2665.85065579055	0.0579126510480933	0.15768367821595	0.367271056226764	0.713416841585871	1
DENND10	505.516521734096	-0.0884198514170884	0.140278307789598	-0.63031735134493	0.528486972809093	1
AVPI1	108.58671673298	0.107284730071659	0.296553233691923	0.361772248226813	0.717522232137664	1
WDR11	3341.00321520657	0.15928555939037	0.127381158756979	1.25046404778165	0.211130080689142	1
ARMH3	973.660513509898	0.0314708217078625	0.117923123617756	0.266875747032229	0.789564830661083	1
KCNIP2	69.5982861854371	-0.0888716662741757	0.268826231734337	-0.330591496599192	0.740953070130781	1
CFAP58	29.8491824725378	-0.00496808124479102	0.367883219964821	-0.0135045062540936	0.989225290459918	1
GOT1	1001.73905799677	-0.0573354002755884	0.144850821246367	-0.395823784651317	0.69223502924959	1
CPN1	49.1735716732655	0.570187153275327	1.49336347543132	0.38181404772247	0.702599298209195	1
C10orf95	6.41559192387687	0.43360886140856	0.596521588409581	0.726895505265164	0.467289970834147	1
SFRP5	469.94328693739	-0.0356307357068054	0.44075713666216	-0.0808398384122282	0.935569325260168	1
GNA13	3206.69609258591	0.0657741803408023	0.197772644822542	0.332574711734378	0.739455334845451	1
KANSL1	2567.22375771013	0.01387833544565	0.0949552950810298	0.146156519589634	0.883797829227292	1
HOXB5	0.487265058190031	-0.724474306335038	3.02918817988064	-0.239164509866662	0.8109780211859	1
CRHR1	2.95420014948865	-0.692313642568998	0.891994555140794	-0.776141108237732	0.437665673821388	1
HOXB3	101.455516215973	0.0793786329347005	1.18746612319292	0.0668470715789882	0.946703449486101	1
HOXB1	4.41766842225746	0.521449647801425	1.06302714639619	0.490532767266775	0.623756948758125	1
DUSP1	739.65829667862	0.062998985831739	0.291457363429796	0.216151635664246	0.828869551481998	1
PANK3	7329.4779881721	0.116732816006812	0.196643341730306	0.593627096547764	0.552761553602455	1
MSX2	95.1356347008395	0.338431013564713	0.479472261462813	0.705840651828743	0.480287238345131	1
TEK	164.319995483114	1.95174416781154	0.705362632172159	2.76700817252136	0.00565733369073273	0.401363216027702
RCL1	282.733320513019	-0.0654382620175132	0.188883544430564	-0.34644766019609	0.729006312485157	1
CAAP1	833.916652588412	0.0742051805132194	0.119723077575348	0.619806824348617	0.535384975205716	1
EQTN	2.57913280925608	0.186462374578751	0.907103496481343	0.205557993439601	0.837136193095235	1
MOB3B	539.874713892784	-0.0028101059834865	0.213986982295264	-0.0131321352044166	0.989522373220537	1
MLANA	5.11624651933191	0.0298089137864633	0.633822888669704	0.047030352357624	0.962489036603541	1
CD274	5.12623366066217	0.479362888641027	0.970528532088121	0.493919418947595	0.621363089657004	1
GRIA2	26.206054612134	1.46045709079831	1.70606500879537	0.856038359188622	0.391976562114804	1
NUP43	2040.85602114024	0.163070531153021	0.12376120760162	1.31762233346927	0.187630105518499	1
MTHFD1L	1321.65190792397	0.172431790406369	0.170405032128229	1.01189377011246	0.311588848321432	1
LRP11	412.881029053501	-0.439943305160714	0.56129104593794	-0.783806027807822	0.433153936366307	1
CCDC170	122.272284759211	0.354467733369795	0.58662231809044	0.604252041626459	0.545676085977926	1
PCMT1	2135.78222276852	0.127510474327662	0.105575013845773	1.20777132469936	0.227135234283231	1
PLEKHG1	522.998123790175	1.0707636876682	0.332495122107863	3.22038916204263	0.00128016684955067	0.162939517616856
MYCT1	2067.0584026901	1.38465104170571	0.846344716822289	1.63603672851478	0.101831900754027	1
CYSTM1	399.095479303293	0.0380552216674388	0.213731773817662	0.17805130696152	0.858682682306311	1
WDR55	968.299841572772	0.0506097793312091	0.135063204074966	0.37471182234888	0.707874798887474	1
ARAP3	352.735680710422	0.0411822687236558	0.247358510557967	0.16648818199447	0.867772782783937	1
PCDHB8	32.0710264918944	-0.481974970767514	0.69689145708943	-0.691606943756327	0.489184199843411	1
PCDHB10	84.2760141330538	-0.337861216119681	0.630832610637162	-0.535579820102246	0.592248978587669	1
PCDHB14	91.3852920123384	-0.370853656967361	0.616191939017228	-0.601847628125158	0.547275568174645	1
PCDHB12	28.1406758987668	-0.678479212143367	0.683512149380239	-0.992636652850376	0.320887056015526	1
TNN	2.49677213720805	-0.759174569837647	0.710495864683244	-1.06851370651693	0.285288850952482	1
MRPS14	722.26318263266	0.103392609062114	0.12625896244414	0.818893225958973	0.412847335121058	1
CENPL	309.888476454792	0.0666813621598728	0.232361110941659	0.286972987388648	0.774133003642684	1
TNFSF18	1.86099517198021	0	1.76721603085992	0	1	1
SEC16B	13.7009766993939	-0.25700563916294	0.791889935791932	-0.324547171957578	0.74552381512514	1
GORAB	489.900049524688	0.0841447873910552	0.227049282249069	0.370601424314347	0.710934421046482	1
ACAT2	2421.2933063145	0.0198226342200291	0.274994707161003	0.0720836936269589	0.942535303064771	1
TCP1	6603.32052141636	-0.0518018028055383	0.141802373891805	-0.365309842027489	0.714880132475071	1
TTLL2	13.9195523805495	-0.347359366090107	0.45019849216379	-0.771569368037181	0.440369522659366	1
SNX19	2323.0890583938	-0.0326442550797316	0.0965700521907166	-0.338037045017458	0.735335271379591	1
KCNJ5	76.4737383875495	1.53106438035379	1.17194802622709	1.30642686031292	0.191407436450322	1
MSANTD2	640.626327501509	-0.236319946493883	0.205431540306538	-1.15035863597798	0.249996189423609	1
TP53AIP1	1.53278221255638	-1.30346395282304	1.50567760775275	-0.865699234757489	0.386655119789317	1
TEX11	29.8787593999943	0.505301809926544	0.393254351985808	1.28492363116881	0.198818972185849	1
ARR3	5.19990576832793	0.00366729599159715	0.91011715666124	0.00402947682587438	0.996784951352812	1
PDZD11	618.179938232634	-0.0403618178923957	0.114401250585777	-0.352809236662432	0.724231458664574	1
SLC10A7	237.662082742963	-0.026071403371029	0.222202389322289	-0.11733178680277	0.906597136763506	1
NUDCD1	1111.16575515145	0.0989776790788189	0.161648560825291	0.612301641124993	0.540338204074212	1
ENY2	2087.90665184828	-0.0286966120572587	0.163228381879888	-0.175806509424171	0.86044595551242	1
MASTL	1196.86291680548	0.00230344028221336	0.198865720100585	0.0115828926224605	0.99075839545508	1
KIAA1217	1650.81480966355	0.274179284510003	0.218185451775327	1.25663412605683	0.208886151522931	1
PLXDC2	365.541178129753	-0.203021017411055	0.17314913769838	-1.1725211000745	0.240987905804837	1
EPC1	1539.39334265605	-0.119744435018012	0.161285667901119	-0.742436923108539	0.457822655539461	1
IQSEC3	8.53990468572243	-0.0682047630248258	0.743716258034152	-0.0917080436094135	0.926930006450662	1
CCDC77	598.361095004722	-0.0679887945508965	0.222254679150646	-0.305904896179095	0.759677057944824	1
TAF12	569.570468283705	-0.150013513332452	0.162130338021962	-0.925264914405664	0.354828124390277	1
ENOX1	294.372169384586	0.683717933514775	0.570351207800644	1.19876652168633	0.230618743609691	1
TNFSF11	37.2918772353306	-0.186200320938227	0.514705994622091	-0.361760544628861	0.717530978759032	1
MTRF1	315.917029949607	0.280999266281128	0.189855644895575	1.48006800870042	0.138855098056823	1
SPART-AS1	43.0851768750582	0.136516080813036	0.37430734658996	0.36471654125075	0.715323009795242	1
SOHLH2	475.136019352362	0.6073985636796	0.244555244066878	2.48368652243456	0.0130030217375811	0.58738803253494
DNAJC15	4226.37160785302	-0.213643619559708	0.257249854828514	-0.830490729342198	0.406261387209192	1
PROSER1	3121.71934811046	0.094094625385277	0.11929138102969	0.7887797473135	0.43024074854437	1
UFM1	2171.05325303222	0.48279874292243	0.181280280930691	2.66327225688171	0.00773847748342099	0.458395559728802
WBP4	732.689897489896	0.158932059500133	0.145358774485297	1.09337781680465	0.274227949197117	1
ELF1	2419.51700056332	-0.0977252318048782	0.139659381072948	-0.699739831682583	0.484089796401106	1
SMAD9	780.170772224449	-0.200406644665741	0.341993817916026	-0.585994933729911	0.55787891940675	1
HSPH1	4503.48969185121	-0.037875057765868	0.322217663214592	-0.117544945823295	0.906428229264327	1
KBTBD7	620.960314287218	0.154714131478515	0.209837952387305	0.737302903113323	0.460938167161028	1
ALG5	552.656582790399	0.0650788316068647	0.189380070198897	0.343641395520212	0.731115989363204	1
EXOSC8	1450.36158010586	0.0223855010225715	0.14825745734907	0.150990725342505	0.879983032123434	1
ETF1	4483.43644165032	0.00294879176996015	0.195859553835576	0.0150556442727101	0.987987787689793	1
TGFBI	196.397186783425	-0.200643744491519	0.492212353264739	-0.407636547845034	0.683540528033007	1
FAM53C	2771.58269495505	-0.0334112081234291	0.0637275655920929	-0.524281883561776	0.60008249552174	1
SIL1	206.002101744621	0.101703075904952	0.242107052648077	0.420074817286658	0.674430798631109	1
PAIP2	3212.23196205675	-0.0393039565416482	0.11110557574942	-0.353753232243644	0.723523825178394	1
MYOT	3.55101909397414	1.83053666744234	0.99372226416089	1.84210089022013	0.0654603936252017	1
KDM3B	6128.67623329134	-0.0206780410798723	0.0838373311566948	-0.246644791700542	0.805183136438026	1
EGR1	609.049395838065	-0.141731054024247	0.926554693116113	-0.152965664172062	0.878425352600981	1
SERP1	3801.23038065066	0.0191452520941661	0.132171403206905	0.144851697338763	0.884827964040613	1
PLS1	1028.30611413108	0.00267034219720917	0.264054199440392	0.0101128563865616	0.991931245555517	1
ZFP30	623.27937955264	0.266549407251677	0.177737687639313	1.49967860385689	0.133697675518805	1
NR2C1	1634.63394022754	0.0942578072708093	0.159340117533155	0.591551008811053	0.554151288301527	1
UTP20	1426.34423660832	0.0481043969461392	0.252181812900489	0.190752839758199	0.84871923855087	1
TMPO	6430.05519801171	-0.00340640638048033	0.18937103058145	-0.0179880014911531	0.985648425286877	1
ARL1	1788.39052870937	-0.0409919150436571	0.120999055340699	-0.338778802266145	0.734776371306418	1
GLT8D2	109.466011831295	-0.420863164333919	0.377408722728729	-1.11513894350668	0.264790885432247	1
MTERF2	487.281230378682	0.0990633451306054	0.177441322283772	0.558287910930797	0.576647798666173	1
SOCS2	730.958916300612	-0.21698598245103	0.258090355997773	-0.840736499479671	0.400495568126792	1
NFYB	1625.60051432711	-0.0489739459193974	0.131698465111175	-0.371864211766291	0.709993952215383	1
WASHC3	278.999391018483	0.24468298665173	0.183044132909749	1.33674312725649	0.181306499177796	1
APAF1	1784.42096817613	0.282272685928255	0.183415946704998	1.53897570521638	0.123810227456375	1
DUSP4	5178.74145027593	0.182299786902636	0.266841969009137	0.683175092657159	0.494496209400967	1
CLU	4288.93957752255	-0.114676797120336	0.313950362439953	-0.365270472150736	0.714909517675838	1
TNFRSF10B	2569.38953739057	2.26331399365498	0.505832941019037	4.47442981687862	7.66154862075228e-06	0.00345583727474808
SORBS3	980.778785562944	0.123367379599505	0.303633417891343	0.406303694949853	0.68451947082299	1
PTK2B	347.810142294678	-0.0414033842030117	0.233310227122729	-0.177460648483412	0.859146572567697	1
CHRNA2	3.12742991427972	-1.46643328650119	1.77837102431553	-0.824593555816397	0.409602381199115	1
ADRA1A	5.06254212898832	-0.253957997585356	0.887623389900366	-0.286110078300057	0.774793812704771	1
PPP3CC	290.687393248194	0.035970643830993	0.211411146998222	0.170145445695422	0.864895754038359	1
PDLIM2	141.341588061154	0.157186568415416	0.352905738940546	0.445406665494598	0.656025896140585	1
EPHX2	319.858691436332	-0.211096807824534	0.235284889367408	-0.897196621474898	0.369614007701461	1
RNF170	1037.25895286327	-0.265198032398535	0.1385354714211	-1.91429696436679	0.0555822221002213	0.995915235972736
NPPB	794.767663607038	0.436613407956663	0.684916427363804	0.637469610178803	0.523818998888665	1
UBIAD1	467.964678625424	-0.0072400355452291	0.183947494184107	-0.0393592507326183	0.968603967921969	1
TARDBP	6959.55341843722	0.0885012531519435	0.14844277495674	0.596197781789886	0.551043107319257	1
TNFRSF8	52.8807899462267	0.12616001307005	0.635525012337184	0.198513057111771	0.842643669934921	1
ZNF706	968.179050407756	0.141047411708047	0.129529645522841	1.08891992361065	0.276189199448237	1
LYPLA1	2293.74936062043	-0.0284615355775792	0.13465642880077	-0.211364105160469	0.832603163925255	1
CRISPLD1	2650.45200188087	0.418558599201551	0.258885925702482	1.61676845918062	0.10592827013687	1
COPS5	1834.20734430862	-0.0403768077690416	0.0897626497919784	-0.449817467093645	0.652842062049272	1
RDH10	255.463826353522	0.0918294494276661	0.256007032441344	0.358698933197102	0.719820326537529	1
EPX	4.85517788571436	-0.526260926377244	0.847482201662572	-0.620969886264085	0.534619436982804	1
AKAP1	1188.96913940009	-0.0165216364858155	0.192144597665606	-0.0859854332962743	0.931477996881716	1
COIL	874.411278776417	-0.180524817208197	0.135110947032607	-1.33612280257816	0.181509137989334	1
TRIM25	893.481840413105	0.161539896498757	0.154790074157504	1.04360629955113	0.29666757715045	1
SCPEP1	714.27250544714	0.173758305956124	0.285297184184758	0.609043185801644	0.542495814289834	1
SPOP	901.484035194377	-0.0526901690523755	0.158118004589419	-0.33323320256409	0.738958256970428	1
TBX2	18.8358544228196	0.718189344780152	1.62953171459741	0.440733579068503	0.659405883966776	1
SLC35B1	1220.68760575474	-0.102366929847011	0.17008425941972	-0.601860102729425	0.547267263741145	1
NACA3P	17.40496354737	-0.533455132513405	0.332788852256563	-1.60298378054485	0.10893823504491	1
TEX14	15.4255335628468	0.254586743590435	0.366689832238802	0.694283618490513	0.487504362172714	1
FAM117A	436.842723409297	-0.180774739027269	0.165635332719584	-1.0914020339689	0.275096017824717	1
NCAPH	777.657847120094	-0.0328515836519358	0.219710355804767	-0.149522235907385	0.881141564871161	1
LRAT	2287.10745981734	-0.854268176147486	0.435367052790638	-1.96217920182925	0.0497416244597237	0.968791491888578
TMEM131L	908.676815284678	0.19204391222686	0.157859148236228	1.21655231497561	0.223774595044582	1
MND1	226.569996089282	-0.198903477915025	0.266941032991689	-0.745121406349011	0.456198329413522	1
TRIM6	895.221144850268	0.210761775474134	0.211130805237086	0.99825212733624	0.318157115126975	1
ABCC11	4.77995730162466	1.35156957856086	0.722580551763415	1.87047599781428	0.0614177470620579	1
TENT4B	771.441704516667	0.055998123474335	0.15355330945438	0.364681970537222	0.715348818524228	1
ADCY7	280.509171389615	0.276731981935229	0.330608436373784	0.837038476605472	0.402570940694458	1
CEP89	790.188675759991	-0.039648547901811	0.122463244384806	-0.323758757992942	0.746120682143985	1
TSHZ3	309.958982999399	-0.0749558663433309	0.282164316513343	-0.265646157067442	0.790511734146979	1
ECHDC2	1151.48085981357	0.0822262724556043	0.210374751167568	0.390856184020436	0.695903542824922	1
PLBD1	445.688727087749	0.105586415780896	0.322271229816411	0.327632149605926	0.743189810602449	1
TAS2R10	6.24158269288701	0.72092455800265	1.51140445296719	0.476989833255638	0.633369361257462	1
PYROXD1	96.5629939410768	-0.149149968642084	0.299361449386668	-0.498227039412265	0.618324026197555	1
IAPP	5.59712586606741	-0.0519552524750013	1.02098606699537	-0.0508873276085922	0.959415303530652	1
KCNJ8	257.989093100124	-0.167692344852026	0.511632092940763	-0.327759628775753	0.743093414157174	1
BCL2L14	50.966326858643	0.100005513394831	0.340248379234259	0.293919147006363	0.768819686797864	1
PSPC1	1620.25944362182	0.00848897225480949	0.338985361307496	0.0250422974669667	0.980021225676275	1
ZNF549	664.536996873139	0.304482544308228	0.160795402615366	1.89360230053698	0.0582778179316965	1
A1BG	21.682286050904	-0.0779209496316328	0.497258473535671	-0.156701099686827	0.875480420364098	1
ZSCAN18	1453.75856811777	0.0508049958307159	0.16320755898359	0.311290703366406	0.755579634091772	1
ZNF211	721.37003620094	0.265730529200956	0.135295034512279	1.96408190558419	0.0495205942307331	0.968536933775612
PDZRN3	879.280308385737	0.0966484604491612	0.302278203535232	0.31973347505321	0.749170381348727	1
LHX4	186.140982168616	-0.223167201802001	0.390403361810753	-0.571632377259552	0.567571055870416	1
RNF2	1865.41193883413	-0.00564448863927195	0.201612674738707	-0.0279966953793322	0.977664786820447	1
TRMT1L	985.253531326754	-0.0926255810646091	0.254586482999875	-0.363827568428504	0.715986774826141	1
SEC22A	534.204565474525	-0.0572084887830141	0.16463971152814	-0.347476852650073	0.728233105367073	1
CSTA	0.558170839760139	1.11588435767221	2.70898029709902	0.411920440642255	0.680397738058873	1
DPPA4	7677.94772950919	0.0529706291825035	0.32015428990903	0.165453441831296	0.868587092738329	1
POPDC2	37.9841178629331	0.331107929468594	0.391814560907828	0.845062849888534	0.398075748953291	1
B4GALT4	3719.68456193075	0.200854761140849	0.203698765900634	0.986038183652169	0.324114375874485	1
NAA50	3971.46544711646	0.0740397012201793	0.198831843174851	0.372373459089596	0.709614811952588	1
CD80	42.8689622612829	-0.325087639399006	1.04283722536613	-0.311733827189446	0.755242817705	1
KIF18A	599.393413651322	-0.0351236178534303	0.275924101865558	-0.127294490100557	0.898707321095242	1
DESI2	2745.20167633297	0.182592672168305	0.1955278932665	0.933844625019487	0.350384046581138	1
MAPK8IP1	253.630922679588	-0.0712447970462874	0.274593330965119	-0.259455671395521	0.795283680269027	1
CRY2	1622.00224714597	0.0370929646060063	0.264803166317682	0.140077496511149	0.888598760457131	1
PEX16	115.369339966704	-0.273099737612522	0.365285193547471	-0.747634293523673	0.454680773719778	1
DEPDC7	156.10857082636	0.109519310706163	0.32337282128281	0.338678155670916	0.734852198386013	1
CAT	65.501296632856	1.06791839539235	1.86403322799453	0.57290738134604	0.56670740650696	1
PILRB	3171.06766647118	-0.0920918756409308	0.241977901751993	-0.380579693328018	0.703515151712409	1
ZMYM2	9363.69314849473	-0.00840741934949745	0.163002730173689	-0.0515783958988837	0.958864633997138	1
GJB6	1.88383852189957	0.730934993564314	1.61109946379332	0.453687068980417	0.650054075342	1
GJA3	12.3617111844067	-0.701317907635509	0.506531705190806	-1.38454888499295	0.166190450413112	1
TBC1D15	1265.35944112053	0.152789413297264	0.161229385532727	0.947652394707228	0.343306443454113	1
ADGRB2	246.127542617477	-0.0761564394664641	0.35768220038392	-0.212916492307197	0.83139209831806	1
HCRTR1	0.619977152136256	0.819161989377832	1.71627209548721	0.477291445529965	0.633154601631859	1
ZCCHC17	1371.02104143028	-0.0136996597152271	0.204620056945845	-0.0669516953504363	0.946620158388706	1
FABP3	142.313585389694	0.15186946745993	0.47306796630492	0.321030968649526	0.748186922416697	1
KHDRBS1	8858.63519465783	0.0311844935119003	0.117304536950365	0.265842177315745	0.790360758789766	1
TMEM39B	232.371575410987	-0.213206711781628	0.278099891175353	-0.766655142799724	0.443286580485545	1
CCRL2	1.30060441285924	0.718208675426149	1.88940862225899	0.380123530169696	0.703853719900678	1
POLR3GL	259.459187683602	0.126031027620736	0.263013468510782	0.479180888850827	0.631809948798491	1
TNFSF10	7.17861853822657	-0.913869182665895	0.867673926860752	-1.05324034107176	0.292230853800915	1
ZNF639	1222.84611605706	-0.0031105291276142	0.144348705295259	-0.0215487151149138	0.982807943428635	1
SLITRK3	78.6166826074919	0.0894353263470176	0.385115360011807	0.232229964404109	0.81635940561713	1
PIK3CA	1086.84374066338	0.117792883852787	0.253002041053968	0.465580765127742	0.64151561371856	1
PDS5A	5350.6780025588	0.116052989410727	0.152116932431756	0.762919601095633	0.445511345695623	1
LIAS	277.87180636259	-0.0210115712733602	0.171706804492107	-0.122368891177671	0.902606874568935	1
CPXM2	85.415925461643	-0.147392316656722	0.476427221288636	-0.309370057105588	0.757040044882396	1
TMEM54	60.9604363426538	-0.554102287730595	0.516525095630367	-1.07274998333695	0.283383307474778	1
ZSCAN20	183.022285078268	0.251545081111802	0.248731427648888	1.01131201428589	0.31186711759634	1
CSMD2	61.2316988195132	0.0753407728511719	0.641219043871795	0.117496156065876	0.906466889961582	1
HPCA	6.79814858090422	-0.543798139527748	0.751543945734816	-0.723574639399235	0.469326915610062	1
LRIF1	812.895754576225	0.0360132695354453	0.239126095541079	0.150603678172208	0.880288359728735	1
CLCC1	1411.1153736956	-0.0256302715384822	0.187353398595455	-0.136801743286359	0.891187505657221	1
GPSM2	2176.96374510708	-0.286089163049012	0.370575505412693	-0.77201314946709	0.440106639430536	1
GTDC1	488.386881119784	0.0312624601514158	0.235139183212078	0.132953001385649	0.894230549883115	1
CXCR4	8273.90996774712	0.301043879988747	0.448167122274876	0.671722366559737	0.501760459629616	1
ZRANB3	340.601799384317	0.0422102041722561	0.182082379228223	0.231819269668866	0.816678389676576	1
ACVR2A	908.608810910166	0.0749756431577743	0.22824995958387	0.328480422491487	0.742548444433503	1
POLK	520.381203360109	0.139892158864609	0.234123736543866	0.597513780233037	0.55016440944957	1
SV2C	6.99548455688655	-0.0807700457186629	0.746425444285148	-0.108209127029447	0.91382980514798	1
FLT3	14.8564292610999	-0.462667711212582	0.411575858218238	-1.12413714743991	0.260954848361511	1
RPL21	5559.98050418915	-0.0387277931787778	0.139448174631388	-0.277721764957837	0.781225951583357	1
MTIF3	734.687818971836	-0.105858188666124	0.125603178727161	-0.842798643624077	0.399341066727603	1
GTF3A	1410.59124500989	-0.0683379801837374	0.115428847671324	-0.592035540182512	0.553826789714919	1
RASL11A	96.9747433495902	0.542907770908081	0.408106959402434	1.33030755393887	0.183416959327535	1
UBL3	2525.4056622568	0.06977112053116	0.199444763040672	0.349826786461832	0.726468695004906	1
FYTTD1	2028.26055478854	0.0612333389065166	0.223527321747855	0.2739411827946	0.784129822382597	1
MTERF4	1066.2729368287	0.00718677622143958	0.103718802750791	0.0692909677978785	0.944758015112032	1
XPNPEP2	0.682031687610302	-1.70172529746142	1.60139369876517	-1.06265267483794	0.28793948987998	1
OCRL	1891.68277497883	0.0339506762399083	0.126481242705208	0.268424594143478	0.788372510525585	1
MRPS2	462.571447492583	-0.208097724566548	0.243416737302232	-0.854903105155701	0.392604791440789	1
TBX22	27.5656388549034	-0.399241312036236	0.471078016421212	-0.847505716928333	0.396713301884182	1
FMOD	9.613946313333	0.100281921268217	0.72482988832079	0.138352353957892	0.889961950829694	1
LAX1	1.24018940082979	-2.01225858493384	1.46640325147431	-1.37224094594085	0.169988442625252	1
PLG	13.5730658635865	1.44584212886241	1.54540045748266	0.935577650350627	0.349490686181365	1
KIAA1191	5176.52960569917	0.0242047238258281	0.0906570890511919	0.26699206955741	0.789475267103522	1
COPA	8173.25926392763	-0.0297355321615082	0.187108542318846	-0.158921296660185	0.873730881619575	1
CD244	6.8449808275022	0	1.53992723082664	0	1	1
HS3ST2	17.1685417684418	0.0235369797335605	0.929156549902717	0.0253315544469065	0.979790505192662	1
RBBP6	3614.93477367502	0.0814364225570471	0.162897572378451	0.499924101802145	0.617128520713635	1
ZC3H7A	2080.43161053375	0.155781345077484	0.128558660417271	1.21175302054217	0.225606936561082	1
SERAC1	922.554024445952	0.0883582011480212	0.306509726907473	0.288272095112643	0.773138465788234	1
ANXA11	1935.236074784	0.199973352409731	0.157378647731276	1.27065110351682	0.203852797958461	1
LDB3	14.3762183245749	-0.375627221930193	0.632306185413092	-0.594059065996312	0.552472607924606	1
SHLD2	649.099670614551	0.31404217239802	0.207488252951373	1.51354193758439	0.13014205692095	1
PRXL2A	2971.19918928095	-0.147018709297833	0.111762374939445	-1.31545799181067	0.188356026596523	1
ZNF205	86.1698377491145	-0.019044258479347	0.312822413096969	-0.06087881712441	0.951455719634681	1
NAA60	813.845958904162	-0.0450245865243767	0.195106312435424	-0.230769501828798	0.817493875771931	1
RPL5	22110.5122945069	0.00434775129612252	0.148359398832188	0.0293055332546901	0.976620913900039	1
ODF2L	1759.97440281001	0.144645746587918	0.265208211396486	0.545404479847243	0.585475360023939	1
PTGFR	19.8122322053882	0.486726829187568	0.518621761906536	0.93850058932792	0.347987214246017	1
SPATA1	19.8984132396215	0.555284584312895	0.59406789778766	0.934715688864528	0.349934839398524	1
TRMT13	554.136021649607	-0.142022327245986	0.279209857331802	-0.508657998693834	0.610991967644103	1
LRRC39	64.6765714978977	1.31516886667157	0.535218307100387	2.45725687859346	0.0140002537849574	0.60084791713022
RWDD3	834.465438895034	0.0388447954173016	0.170596680032277	0.227699597729289	0.819879785190102	1
ZNF644	3197.03029851714	-0.0297568063054614	0.221093910495206	-0.134588990889944	0.89293684640192	1
CCDC18	354.531503241814	0.252160683392278	0.390885450645028	0.645101225886431	0.518861589493032	1
RPAP2	744.166175187771	-0.109658830350661	0.220871366359493	-0.496482781621312	0.619553832561019	1
SLC66A2	180.565904419695	0.0189469904636666	0.342478701277582	0.0553231205122737	0.95588104286543	1
BBS9	564.043145158703	1.85582120772589	0.288628388283445	6.42979444524839	1.27776618021077e-10	3.07387950752703e-07
PMS2	442.324992791582	-0.0471811426549809	0.143362534123416	-0.329103715580001	0.742077295912369	1
ZMIZ2	1673.097171526	-0.204113092704712	0.286691158528707	-0.711961588743149	0.476488562109458	1
OCM	0.695329463409975	2.59316314009965	1.69907881476846	1.52621709926566	0.126955806378796	1
SEPTIN7	6881.79438900859	0.284682023083536	0.129346778879058	2.20092085439344	0.0277416273014716	0.816133570517964
EEPD1	157.645734474459	-0.453575756102983	0.266612563169591	-1.70125424965239	0.0888952548743307	1
KIAA0087	1.34868272474167	0	1.77979067488454	0	1	1
KLHL7	2375.96013133655	0.149361869068748	0.146287962939739	1.02101270717862	0.307248418342667	1
HERPUD2	891.378452258753	-0.0691268986020802	0.177560326473109	-0.389315000569958	0.697043141059436	1
CBX3	8978.19584367224	0.0265826005043624	0.145096885126041	0.183205866075423	0.854636491806315	1
HNRNPA2B1	40214.8948121757	0.0389045163338613	0.0873963925195338	0.445150139637238	0.656211256475177	1
WIPF3	453.399678874611	-0.0756492192416072	0.175473789204942	-0.431114068855342	0.666385431450476	1
NXPH1	5.36080162845796	1.59495126365519	0.870291381952619	1.83266351561094	0.0668526261794353	1
NPY	155.039457203148	-0.351007746803734	0.642407546478339	-0.546394183455579	0.584795007493234	1
FAM126A	4828.44606418916	0.18629894248596	0.230940080096291	0.806698180793402	0.419840392486822	1
HOXA7	2.35848326156779	0.0118881280551945	1.60076572517489	0.00742652586086305	0.994074544143325	1
INHBA	65.7760487181639	1.66187132456053	0.643723343661164	2.58165458954567	0.00983279426542427	0.507104000218408
FKBP9	1498.42810210424	0.171572705846503	0.169915543803768	1.00975285724683	0.312613711456156	1
NT5C3A	539.495368387714	0.133594220194091	0.183211152727112	0.729181702126374	0.465890522490867	1
ARL4A	504.442258374208	0.205336368892454	0.258387886604387	0.794682643953972	0.426798130818024	1
CCZ1	394.426214569028	-0.0673820677690016	0.12360354640028	-0.545146718936284	0.585652613071586	1
POLM	284.532694032828	-0.290341096489643	0.225625598337383	-1.28682693200214	0.198154617571535	1
RAMP3	5.64190643000327	0.863296813132546	0.589839954232189	1.46361196276764	0.143300002089691	1
MRM2	831.292412425763	0.0409155292178046	0.177286259694887	0.230787931835333	0.817479557172301	1
TWIST1	11.4529606543308	1.02093677732508	0.76709470358468	1.33091360500103	0.183217440092966	1
SMU1	2207.10813048424	0.00707885916123834	0.110352869935848	0.0641474858366036	0.948852791447302	1
GLIPR2	857.741154747684	0.422554912484183	0.248464634926418	1.70066421166666	0.0890060590477725	1
SLC25A51	239.102830273911	0.240687362777466	0.166275572827749	1.44752087564181	0.147751094001594	1
CLTA	2501.37746873207	-0.0191255166867557	0.0955497910653954	-0.200162831059107	0.84135323540392	1
